date,ticker,weight
2026-05-08,NKE,0.05
2026-05-08,SBUX,0.07854
2026-05-08,TGT,0.4
2026-05-08,TSLA,0.4
2026-05-11,CASH,0.05781438026666663
2026-05-11,DIS,0.067328584386144
2026-05-11,NKE,0.04710928098666667
2026-05-11,SBUX,0.073999258573856
2026-05-11,TGT,0.37687424789333335
2026-05-11,TSLA,0.37687424789333335
2026-05-12,CASH,0.0
2026-05-12,DIS,0.07146
2026-05-12,NKE,0.05
2026-05-12,SBUX,0.07854
2026-05-12,TGT,0.4
2026-05-12,TSLA,0.4
2026-05-13,CASH,0.0
2026-05-13,DIS,0.07146
2026-05-13,NKE,0.05
2026-05-13,SBUX,0.07854
2026-05-13,TGT,0.4
2026-05-13,TSLA,0.4
2026-05-14,CASH,0.13463407085333334
2026-05-14,DIS,0.0618390492968208
2026-05-14,NKE,0.043268296457333336
2026-05-14,SBUX,0.0679658400751792
2026-05-14,TGT,0.3461463716586667
2026-05-14,TSLA,0.3461463716586667
2026-05-15,CASH,0.19999999999999996
2026-05-15,DIS,0.057168
2026-05-15,NKE,0.04000000000000001
2026-05-15,SBUX,0.062832
2026-05-15,TGT,0.32000000000000006
2026-05-15,TSLA,0.32000000000000006
2026-05-18,CASH,0.0
2026-05-18,DIS,0.07146
2026-05-18,NKE,0.05
2026-05-18,SBUX,0.07854
2026-05-18,TGT,0.4
2026-05-18,TSLA,0.4
2026-05-19,CASH,0.0
2026-05-19,DIS,0.07146
2026-05-19,NKE,0.05
2026-05-19,SBUX,0.07854
2026-05-19,TGT,0.4
2026-05-19,TSLA,0.4
2026-05-20,CASH,0.0
2026-05-20,DIS,0.07146
2026-05-20,NKE,0.05
2026-05-20,SBUX,0.07854
2026-05-20,TGT,0.4
2026-05-20,TSLA,0.4
2026-05-21,CASH,0.0
2026-05-21,DIS,0.07146
2026-05-21,NKE,0.05
2026-05-21,SBUX,0.07854
2026-05-21,TGT,0.4
2026-05-21,TSLA,0.4
2026-05-22,CASH,0.07422773234666669
2026-05-22,DIS,0.0661556862465072
2026-05-22,NKE,0.04628861338266667
2026-05-22,SBUX,0.0727101539014928
2026-05-22,TGT,0.37030890706133335
2026-05-22,TSLA,0.37030890706133335
2026-05-26,CASH,0.0
2026-05-26,DIS,0.07146
2026-05-26,NKE,0.05
2026-05-26,SBUX,0.07854
2026-05-26,TGT,0.4
2026-05-26,TSLA,0.4
2026-05-27,CASH,0.0
2026-05-27,DIS,0.07146
2026-05-27,NKE,0.05
2026-05-27,SBUX,0.07854
2026-05-27,TGT,0.4
2026-05-27,TSLA,0.4
2026-05-28,CASH,0.0
2026-05-28,DIS,0.07146
2026-05-28,NKE,0.05
2026-05-28,SBUX,0.07854
2026-05-28,TGT,0.4
2026-05-28,TSLA,0.4
