date,ticker,weight
2026-04-29,TGT,0.4
2026-04-29,TSLA,0.1
2026-04-30,CASH,0.0
2026-04-30,DIS,0.05
2026-04-30,NKE,0.05
2026-04-30,SBUX,0.4
2026-04-30,TGT,0.4
2026-04-30,TSLA,0.1
2026-05-01,CASH,0.0
2026-05-01,DIS,0.05
2026-05-01,NKE,0.05
2026-05-01,SBUX,0.18115
2026-05-01,TGT,0.4
2026-05-01,TSLA,0.31885
2026-05-04,CASH,0.0
2026-05-04,DIS,0.05
2026-05-04,NKE,0.05
2026-05-04,SBUX,0.4
2026-05-04,TGT,0.4
2026-05-04,TSLA,0.1
2026-05-05,CASH,0.0
2026-05-05,DIS,0.05
2026-05-05,NKE,0.05
2026-05-05,SBUX,0.4
2026-05-05,TGT,0.4
2026-05-05,TSLA,0.1
2026-05-06,CASH,0.0
2026-05-06,DIS,0.05
2026-05-06,NKE,0.05
2026-05-06,SBUX,0.4
2026-05-06,TGT,0.4
2026-05-06,TSLA,0.1
2026-05-07,CASH,0.0
2026-05-07,DIS,0.05
2026-05-07,NKE,0.05
2026-05-07,SBUX,0.1
2026-05-07,TGT,0.4
2026-05-07,TSLA,0.4
2026-05-08,CASH,0.0
2026-05-08,DIS,0.05
2026-05-08,NKE,0.05
2026-05-08,SBUX,0.1
2026-05-08,TGT,0.4
2026-05-08,TSLA,0.4
2026-05-11,CASH,0.051344333333333325
2026-05-11,DIS,0.04743278333333334
2026-05-11,NKE,0.04743278333333334
2026-05-11,SBUX,0.09486556666666668
2026-05-11,TGT,0.3794622666666667
2026-05-11,TSLA,0.3794622666666667
2026-05-12,CASH,0.0
2026-05-12,DIS,0.05
2026-05-12,NKE,0.05
2026-05-12,SBUX,0.1
2026-05-12,TGT,0.4
2026-05-12,TSLA,0.4
2026-05-13,CASH,0.0
2026-05-13,DIS,0.05
2026-05-13,NKE,0.05
2026-05-13,SBUX,0.1
2026-05-13,TGT,0.4
2026-05-13,TSLA,0.4
2026-05-14,CASH,0.11121380000000003
2026-05-14,DIS,0.04443931
2026-05-14,NKE,0.04443931
2026-05-14,SBUX,0.08887862
2026-05-14,TGT,0.35551448
2026-05-14,TSLA,0.35551448
2026-05-15,CASH,0.19999999999999996
2026-05-15,DIS,0.04000000000000001
2026-05-15,NKE,0.04000000000000001
2026-05-15,SBUX,0.21504
2026-05-15,TGT,0.32000000000000006
2026-05-15,TSLA,0.18496
2026-05-18,CASH,0.0
2026-05-18,DIS,0.05
2026-05-18,NKE,0.05
2026-05-18,SBUX,0.20356
2026-05-18,TGT,0.4
2026-05-18,TSLA,0.29644
2026-05-19,CASH,0.0
2026-05-19,DIS,0.05
2026-05-19,NKE,0.05
2026-05-19,SBUX,0.3249
2026-05-19,TGT,0.4
2026-05-19,TSLA,0.1751
2026-05-20,CASH,0.0
2026-05-20,DIS,0.05
2026-05-20,NKE,0.05
2026-05-20,SBUX,0.10246
2026-05-20,TGT,0.4
2026-05-20,TSLA,0.39754
2026-05-21,CASH,0.0
2026-05-21,DIS,0.05
2026-05-21,NKE,0.05
2026-05-21,SBUX,0.1
2026-05-21,TGT,0.4
2026-05-21,TSLA,0.4
2026-05-22,CASH,0.07786360000000003
2026-05-22,DIS,0.04610682
2026-05-22,NKE,0.04610682
2026-05-22,SBUX,0.09221364
2026-05-22,TGT,0.36885456
2026-05-22,TSLA,0.36885456
2026-05-26,CASH,0.0
2026-05-26,DIS,0.05
2026-05-26,NKE,0.05
2026-05-26,SBUX,0.1
2026-05-26,TGT,0.4
2026-05-26,TSLA,0.4
2026-05-27,CASH,0.0
2026-05-27,DIS,0.05
2026-05-27,NKE,0.05
2026-05-27,SBUX,0.1
2026-05-27,TGT,0.4
2026-05-27,TSLA,0.4
2026-05-28,CASH,0.0
2026-05-28,DIS,0.05
2026-05-28,NKE,0.05
2026-05-28,SBUX,0.1
2026-05-28,TGT,0.4
2026-05-28,TSLA,0.4
